20200130,陕西省,榆林市,北京市,北京市,0.00742
20200130,广东省,茂名市,北京市,北京市,0.00143
20200130,北京市,北京市,四川省,巴中市,0.00178
20200130,青海省,海西蒙古族藏族自治州,北京市,北京市,0.00032
20200130,河北省,秦皇岛市,北京市,北京市,0.06043
20200130,湖北省,孝感市,北京市,北京市,0.00032
20200130,北京市,北京市,河北省,邯郸市,0.03020
20200130,吉林省,松原市,北京市,北京市,0.01293
20200130,西藏自治区,林芝市,北京市,北京市,0.00019
20200130,北京市,北京市,河南省,郑州市,0.01293
20200130,江苏省,南京市,北京市,北京市,0.01293
20200130,四川省,广元市,北京市,北京市,0.01299
20200130,广东省,惠州市,北京市,北京市,0.00389
20200130,北京市,北京市,湖南省,张家界市,0.00168
20200130,湖北省,十堰市,北京市,北京市,0.00006
20200130,北京市,北京市,内蒙古自治区,通辽市,0.00667
20200130,甘肃省,定西市,北京市,北京市,0.00460
20200130,北京市,北京市,海南省,三亚市,0.00389
20200130,台湾省,高雄市,北京市,北京市,0.00013
20200130,北京市,北京市,海南省,琼中黎族苗族自治县,0.00006
20200130,山西省,吕梁市,北京市,北京市,0.02038
20200130,吉林省,吉林市,北京市,北京市,0.03036
20200130,湖南省,岳阳市,北京市,北京市,0.01050
20200130,四川省,南充市,北京市,北京市,0.01315
20200130,广西壮族自治区,桂林市,北京市,北京市,0.00745
20200130,浙江省,湖州市,北京市,北京市,0.00201
20200130,安徽省,黄山市,北京市,北京市,0.00327
20200130,北京市,北京市,广东省,广州市,0.00816
20200130,山西省,大同市,北京市,北京市,0.05809
20200130,北京市,北京市,新疆维吾尔自治区,乌鲁木齐市,0.00564
20200130,北京市,北京市,安徽省,池州市,0.00071
20200130,北京市,北京市,山西省,太原市,0.01315
20200130,海南省,昌江黎族自治县,北京市,北京市,0.00019
20200130,黑龙江省,双鸭山市,北京市,北京市,0.00842
20200130,广东省,湛江市,北京市,北京市,0.00288
20200130,安徽省,滁州市,北京市,北京市,0.01047
20200130,广东省,云浮市,北京市,北京市,0.00032
20200130,北京市,北京市,吉林省,吉林市,0.00829
20200130,江西省,景德镇市,北京市,北京市,0.00311
20200130,湖北省,武汉市,北京市,北京市,0.00019
20200130,北京市,北京市,江苏省,泰州市,0.00100
20200130,广西壮族自治区,玉林市,北京市,北京市,0.00120
20200130,广东省,揭阳市,北京市,北京市,0.00100
20200130,北京市,北京市,吉林省,通化市,0.00311
20200130,福建省,厦门市,北京市,北京市,0.00752
20200130,北京市,北京市,福建省,漳州市,0.00045
20200130,湖北省,黄石市,北京市,北京市,0.00013
20200130,北京市,北京市,广西壮族自治区,贺州市,0.00013
20200130,北京市,北京市,浙江省,湖州市,0.00032
20200130,江西省,新余市,北京市,北京市,0.00220
20200130,北京市,北京市,新疆维吾尔自治区,石河子市,0.00045
20200130,北京市,北京市,新疆维吾尔自治区,哈密市,0.00019
20200130,北京市,北京市,安徽省,阜阳市,0.00492
20200130,内蒙古自治区,兴安盟,北京市,北京市,0.00752
20200130,河南省,三门峡市,北京市,北京市,0.00755
20200130,广东省,韶关市,北京市,北京市,0.00156
20200130,北京市,北京市,四川省,广安市,0.00045
20200130,北京市,北京市,山东省,济南市,0.01332
20200130,北京市,北京市,云南省,大理白族自治州,0.00078
20200130,北京市,北京市,内蒙古自治区,兴安盟,0.00214
20200130,海南省,五指山市,北京市,北京市,0.00078
20200130,安徽省,蚌埠市,北京市,北京市,0.01037
20200130,辽宁省,本溪市,北京市,北京市,0.01034
20200130,甘肃省,张掖市,北京市,北京市,0.00233
20200130,北京市,北京市,四川省,自贡市,0.00058
20200130,北京市,北京市,江西省,新余市,0.00032
20200130,安徽省,芜湖市,北京市,北京市,0.02087
20200130,江苏省,南通市,北京市,北京市,0.02090
20200130,北京市,北京市,吉林省,白山市,0.00130
20200130,北京市,北京市,云南省,红河哈尼族彝族自治州,0.00019
20200130,北京市,北京市,甘肃省,临夏回族自治州,0.00399
20200130,北京市,北京市,浙江省,温州市,0.00256
20200130,江西省,鹰潭市,北京市,北京市,0.00240
20200130,云南省,德宏傣族景颇族自治州,北京市,北京市,0.00045
20200130,浙江省,宁波市,北京市,北京市,0.00654
20200130,北京市,北京市,河南省,周口市,0.01034
20200130,辽宁省,辽阳市,北京市,北京市,0.01030
20200130,北京市,北京市,江苏省,南京市,0.00557
20200130,北京市,北京市,湖南省,长沙市,0.00878
20200130,北京市,北京市,广东省,韶关市,0.00019
20200130,云南省,大理白族自治州,北京市,北京市,0.00509
20200130,北京市,北京市,四川省,南充市,0.00201
20200130,北京市,北京市,湖北省,黄石市,0.00013
20200130,云南省,曲靖市,北京市,北京市,0.00217
20200130,北京市,北京市,内蒙古自治区,赤峰市,0.01027
20200130,北京市,北京市,云南省,文山壮族苗族自治州,0.00032
20200130,北京市,北京市,黑龙江省,大庆市,0.00897
20200130,北京市,北京市,甘肃省,陇南市,0.00402
20200130,黑龙江省,齐齐哈尔市,北京市,北京市,0.03081
20200130,江西省,抚州市,北京市,北京市,0.00758
20200130,湖南省,永州市,北京市,北京市,0.00557
20200130,甘肃省,临夏回族自治州,北京市,北京市,0.00078
20200130,河南省,郑州市,北京市,北京市,0.04108
20200130,北京市,北京市,宁夏回族自治区,吴忠市,0.00032
20200130,北京市,北京市,四川省,德阳市,0.00097
20200130,新疆维吾尔自治区,博尔塔拉蒙古自治州,北京市,北京市,0.00029
20200130,四川省,自贡市,北京市,北京市,0.00249
20200130,北京市,北京市,甘肃省,嘉峪关市,0.00026
20200130,北京市,北京市,陕西省,汉中市,0.00233
20200130,江苏省,常州市,北京市,北京市,0.00651
20200130,四川省,巴中市,北京市,北京市,0.01024
20200130,海南省,海口市,北京市,北京市,0.00761
20200130,四川省,攀枝花市,北京市,北京市,0.00130
20200130,浙江省,丽水市,北京市,北京市,0.00143
20200130,北京市,北京市,江苏省,无锡市,0.00262
20200130,北京市,北京市,四川省,凉山彝族自治州,0.00058
20200130,四川省,眉山市,北京市,北京市,0.00311
20200130,山西省,晋城市,北京市,北京市,0.01364
20200130,北京市,北京市,黑龙江省,哈尔滨市,0.03130
20200130,北京市,北京市,山西省,长治市,0.00648
20200130,北京市,北京市,湖北省,咸宁市,0.00032
20200130,北京市,北京市,山东省,菏泽市,0.00761
20200130,北京市,北京市,湖北省,黄冈市,0.00013
20200130,北京市,北京市,新疆维吾尔自治区,阿拉尔市,0.00006
20200130,北京市,北京市,黑龙江省,鸡西市,0.00314
20200130,北京市,北京市,河南省,平顶山市,0.00405
20200130,北京市,北京市,新疆维吾尔自治区,喀什地区,0.00032
20200130,北京市,北京市,新疆维吾尔自治区,阿克苏地区,0.00045
20200130,浙江省,杭州市,北京市,北京市,0.01367
20200130,宁夏回族自治区,银川市,北京市,北京市,0.01017
20200130,海南省,临高县,北京市,北京市,0.00071
20200130,山东省,威海市,北京市,北京市,0.02138
20200130,北京市,北京市,陕西省,宝鸡市,0.00405
20200130,北京市,北京市,广东省,云浮市,0.00026
20200130,北京市,北京市,贵州省,安顺市,0.00097
20200130,山西省,临汾市,北京市,北京市,0.05391
20200130,广东省,肇庆市,北京市,北京市,0.00146
20200130,云南省,玉溪市,北京市,北京市,0.00097
20200130,北京市,北京市,青海省,海东市,0.00058
20200130,北京市,北京市,浙江省,丽水市,0.00032
20200130,北京市,北京市,广东省,汕尾市,0.00019
20200130,广东省,江门市,北京市,北京市,0.00133
20200130,北京市,北京市,江西省,南昌市,0.00467
20200130,北京市,北京市,陕西省,西安市,0.01387
20200130,北京市,北京市,广西壮族自治区,梧州市,0.00023
20200130,湖南省,常德市,北京市,北京市,0.01387
20200130,北京市,北京市,福建省,莆田市,0.00045
20200130,湖北省,荆门市,北京市,北京市,0.00023
20200130,黑龙江省,鸡西市,北京市,北京市,0.01008
20200130,安徽省,阜阳市,北京市,北京市,0.03146
20200130,江苏省,无锡市,北京市,北京市,0.00768
20200130,北京市,北京市,黑龙江省,鹤岗市,0.00220
20200130,北京市,北京市,福建省,宁德市,0.00045
20200130,贵州省,黔南布依族苗族自治州,北京市,北京市,0.00094
20200130,四川省,阿坝藏族羌族自治州,北京市,北京市,0.00032
20200130,新疆维吾尔自治区,塔城地区,北京市,北京市,0.00032
20200130,北京市,北京市,浙江省,台州市,0.00078
20200130,北京市,北京市,河南省,开封市,0.00249
20200130,陕西省,咸阳市,北京市,北京市,0.01396
20200130,湖北省,恩施土家族苗族自治州,北京市,北京市,0.00019
20200130,北京市,北京市,贵州省,黔东南苗族侗族自治州,0.00045
20200130,北京市,北京市,四川省,内江市,0.00075
20200130,福建省,福州市,北京市,北京市,0.00859
20200130,北京市,北京市,广东省,阳江市,0.00045
20200130,北京市,北京市,青海省,西宁市,0.00253
20200130,黑龙江省,佳木斯市,北京市,北京市,0.01413
20200130,北京市,北京市,黑龙江省,齐齐哈尔市,0.00839
20200130,浙江省,衢州市,北京市,北京市,0.00411
20200130,北京市,北京市,澳门,澳门,0.00120
20200130,北京市,北京市,河南省,漯河市,0.00185
20200130,安徽省,六安市,北京市,北京市,0.01426
20200130,北京市,北京市,广东省,河源市,0.00013
20200130,北京市,北京市,湖北省,恩施土家族苗族自治州,0.00023
20200130,海南省,琼中黎族苗族自治县,北京市,北京市,0.00006
20200130,北京市,北京市,甘肃省,庆阳市,0.00227
20200130,北京市,北京市,新疆维吾尔自治区,昌吉回族自治州,0.00094
20200130,江苏省,徐州市,北京市,北京市,0.02232
20200130,湖北省,黄冈市,北京市,北京市,0.00032
20200130,北京市,北京市,山西省,运城市,0.00995
20200130,吉林省,延边朝鲜族自治州,北京市,北京市,0.01439
20200130,北京市,北京市,广西壮族自治区,钦州市,0.00032
20200130,北京市,北京市,香港,香港,0.00467
20200130,北京市,北京市,安徽省,宣城市,0.00094
20200130,北京市,北京市,四川省,成都市,0.01442
20200130,北京市,北京市,内蒙古自治区,呼和浩特市,0.00995
20200130,北京市,北京市,山西省,吕梁市,0.00318
20200130,北京市,北京市,内蒙古自治区,乌兰察布市,0.00496
20200130,北京市,北京市,云南省,西双版纳傣族自治州,0.00029
20200130,北京市,北京市,安徽省,铜陵市,0.00094
20200130,湖南省,益阳市,北京市,北京市,0.00839
20200130,北京市,北京市,云南省,楚雄彝族自治州,0.00023
20200130,广西壮族自治区,北海市,北京市,北京市,0.00781
20200130,陕西省,渭南市,北京市,北京市,0.02239
20200130,辽宁省,丹东市,北京市,北京市,0.02239
20200130,北京市,北京市,内蒙古自治区,包头市,0.00638
20200130,北京市,北京市,甘肃省,武威市,0.00094
20200130,北京市,北京市,新疆维吾尔自治区,巴音郭楞蒙古自治州,0.00094
20200130,湖北省,荆州市,北京市,北京市,0.00075
20200130,山东省,潍坊市,北京市,北京市,0.05197
20200130,北京市,北京市,黑龙江省,伊春市,0.00181
20200130,北京市,北京市,台湾省,新竹县,0.00003
20200130,云南省,楚雄彝族自治州,北京市,北京市,0.00045
20200130,北京市,北京市,海南省,昌江黎族自治县,0.00013
20200130,北京市,北京市,湖北省,武汉市,0.00165
20200130,北京市,北京市,吉林省,延边朝鲜族自治州,0.00318
20200130,江西省,九江市,北京市,北京市,0.01445
20200130,宁夏回族自治区,中卫市,北京市,北京市,0.00249
20200130,贵州省,安顺市,北京市,北京市,0.00165
20200130,湖南省,湘西土家族苗族自治州,北京市,北京市,0.00318
20200130,辽宁省,盘锦市,北京市,北京市,0.00985
20200130,北京市,北京市,辽宁省,朝阳市,0.00415
20200130,北京市,北京市,河南省,焦作市,0.00266
20200130,北京市,北京市,黑龙江省,绥化市,0.00544
20200130,新疆维吾尔自治区,哈密市,北京市,北京市,0.00094
20200130,北京市,北京市,台湾省,云林县,0.00003
20200130,山东省,日照市,北京市,北京市,0.00982
20200130,北京市,北京市,安徽省,合肥市,0.00787
20200130,甘肃省,庆阳市,北京市,北京市,0.00978
20200130,北京市,北京市,湖南省,株洲市,0.00266
20200130,山西省,运城市,北京市,北京市,0.05100
20200130,辽宁省,营口市,北京市,北京市,0.01461
20200130,北京市,北京市,河南省,许昌市,0.00233
20200130,北京市,北京市,四川省,雅安市,0.00062
20200130,上海市,上海市,北京市,北京市,0.02291
20200130,新疆维吾尔自治区,乌鲁木齐市,北京市,北京市,0.00787
20200130,河南省,新乡市,北京市,北京市,0.02300
20200130,辽宁省,鞍山市,北京市,北京市,0.02304
20200130,甘肃省,天水市,北京市,北京市,0.00975
20200130,北京市,北京市,贵州省,毕节市,0.00544
20200130,安徽省,淮北市,北京市,北京市,0.00632
20200130,北京市,北京市,台湾省,台北市,0.00013
20200130,北京市,北京市,江苏省,宿迁市,0.00117
20200130,云南省,文山壮族苗族自治州,北京市,北京市,0.00049
20200130,青海省,海南藏族自治州,北京市,北京市,0.00003
20200130,北京市,北京市,四川省,攀枝花市,0.00039
20200130,北京市,北京市,新疆维吾尔自治区,克拉玛依市,0.00049
20200130,北京市,北京市,安徽省,亳州市,0.00230
20200130,北京市,北京市,新疆维吾尔自治区,和田地区,0.00013
20200130,北京市,北京市,江西省,鹰潭市,0.00019
20200130,广西壮族自治区,百色市,北京市,北京市,0.00062
20200130,北京市,北京市,河南省,驻马店市,0.00885
20200130,台湾省,台中市,北京市,北京市,0.00029
20200130,黑龙江省,大兴安岭地区,北京市,北京市,0.00133
20200130,内蒙古自治区,阿拉善盟,北京市,北京市,0.00078
20200130,陕西省,延安市,北京市,北京市,0.00541
20200130,北京市,北京市,甘肃省,天水市,0.00541
20200130,北京市,北京市,安徽省,安庆市,0.00266
20200130,北京市,北京市,江西省,赣州市,0.00181
20200130,吉林省,白山市,北京市,北京市,0.00629
20200130,北京市,北京市,河北省,唐山市,0.03221
20200130,四川省,乐山市,北京市,北京市,0.00418
20200130,北京市,北京市,辽宁省,盘锦市,0.00211
20200130,北京市,北京市,海南省,万宁市,0.00013
20200130,新疆维吾尔自治区,伊犁哈萨克自治州,北京市,北京市,0.00049
20200130,北京市,北京市,台湾省,桃园市,0.00006
20200130,北京市,北京市,广东省,汕头市,0.00062
20200130,黑龙江省,牡丹江市,北京市,北京市,0.02339
20200130,香港,香港,北京市,北京市,0.00791
20200130,安徽省,池州市,北京市,北京市,0.00421
20200130,广东省,潮州市,北京市,北京市,0.00029
20200130,河南省,南阳市,北京市,北京市,0.05087
20200130,北京市,北京市,湖南省,邵阳市,0.00091
20200130,台湾省,台北市,北京市,北京市,0.00091
20200130,云南省,怒江傈僳族自治州,北京市,北京市,0.00003
20200130,北京市,北京市,青海省,黄南藏族自治州,0.00006
20200130,河南省,焦作市,北京市,北京市,0.01503
20200130,宁夏回族自治区,石嘴山市,北京市,北京市,0.00253
20200130,广东省,河源市,北京市,北京市,0.00062
20200130,湖南省,湘潭市,北京市,北京市,0.00505
20200130,海南省,白沙黎族自治县,北京市,北京市,0.00023
20200130,广西壮族自治区,贵港市,北京市,北京市,0.00078
20200130,北京市,北京市,河北省,石家庄市,0.02838
20200130,江苏省,苏州市,北京市,北京市,0.00969
20200130,北京市,北京市,台湾省,高雄市,0.00013
20200130,北京市,北京市,内蒙古自治区,呼伦贝尔市,0.00625
20200130,北京市,北京市,江苏省,南通市,0.00295
20200130,北京市,北京市,江苏省,扬州市,0.00143
20200130,北京市,北京市,山东省,济宁市,0.00538
20200130,新疆维吾尔自治区,石河子市,北京市,北京市,0.00078
20200130,北京市,北京市,浙江省,杭州市,0.00794
20200130,湖南省,娄底市,北京市,北京市,0.00797
20200130,广西壮族自治区,来宾市,北京市,北京市,0.00091
20200130,北京市,北京市,湖南省,郴州市,0.00321
20200130,北京市,北京市,安徽省,滁州市,0.00243
20200130,河南省,鹤壁市,北京市,北京市,0.00797
20200130,江苏省,镇江市,北京市,北京市,0.00535
20200130,北京市,北京市,辽宁省,抚顺市,0.00424
20200130,北京市,北京市,山东省,德州市,0.00797
20200130,陕西省,商洛市,北京市,北京市,0.00470
20200130,山东省,烟台市,北京市,北京市,0.05035
20200130,河南省,平顶山市,北京市,北京市,0.01526
20200130,北京市,北京市,吉林省,四平市,0.00470
20200130,辽宁省,沈阳市,北京市,北京市,0.05028
20200130,黑龙江省,鹤岗市,北京市,北京市,0.00622
20200130,北京市,北京市,青海省,海南藏族自治州,0.00003
20200130,贵州省,黔西南布依族苗族自治州,北京市,北京市,0.00091
20200130,北京市,北京市,海南省,定安县,0.00003
20200130,甘肃省,甘南藏族自治州,北京市,北京市,0.00013
20200130,江苏省,宿迁市,北京市,北京市,0.00810
20200131,内蒙古自治区,阿拉善盟,北京市,北京市,0.00058
20200131,北京市,北京市,河南省,平顶山市,0.00311
20200131,辽宁省,丹东市,北京市,北京市,0.02051
20200131,上海市,上海市,北京市,北京市,0.02051
20200131,北京市,北京市,贵州省,安顺市,0.00058
20200131,台湾省,台中市,北京市,北京市,0.00006
20200131,湖北省,咸宁市,北京市,北京市,0.00058
20200131,黑龙江省,大兴安岭地区,北京市,北京市,0.00156
20200131,北京市,北京市,江苏省,镇江市,0.00058
20200131,山东省,枣庄市,北京市,北京市,0.01993
20200131,海南省,白沙黎族自治县,北京市,北京市,0.00023
20200131,黑龙江省,大庆市,北京市,北京市,0.01963
20200131,北京市,北京市,云南省,昭通市,0.00058
20200131,江苏省,苏州市,北京市,北京市,0.00829
20200131,西藏自治区,山南市,北京市,北京市,0.00010
20200131,北京市,北京市,江苏省,无锡市,0.00194
20200131,广西壮族自治区,桂林市,北京市,北京市,0.00570
20200131,新疆维吾尔自治区,哈密市,北京市,北京市,0.00058
20200131,北京市,北京市,广西壮族自治区,来宾市,0.00010
20200131,北京市,北京市,陕西省,咸阳市,0.00243
20200131,北京市,北京市,湖南省,娄底市,0.00308
20200131,北京市,北京市,辽宁省,丹东市,0.00240
20200131,北京市,北京市,江西省,上饶市,0.00055
20200131,江苏省,淮安市,北京市,北京市,0.00833
20200131,甘肃省,白银市,北京市,北京市,0.00577
20200131,安徽省,宿州市,北京市,北京市,0.01857
20200131,北京市,北京市,内蒙古自治区,赤峰市,0.00833
20200131,广西壮族自治区,梧州市,北京市,北京市,0.00055
20200131,北京市,北京市,内蒙古自治区,乌兰察布市,0.00305
20200131,甘肃省,酒泉市,北京市,北京市,0.00259
20200131,海南省,琼海市,北京市,北京市,0.00577
20200131,北京市,北京市,湖北省,武汉市,0.00159
20200131,北京市,北京市,黑龙江省,鹤岗市,0.00185
20200131,湖南省,郴州市,北京市,北京市,0.00580
20200131,吉林省,四平市,北京市,北京市,0.01808
20200131,北京市,北京市,湖北省,荆州市,0.00055
20200131,四川省,眉山市,北京市,北京市,0.00305
20200131,湖北省,潜江市,北京市,北京市,0.00003
20200131,湖南省,张家界市,北京市,北京市,0.00279
20200131,台湾省,高雄市,北京市,北京市,0.00016
20200131,北京市,北京市,河南省,南阳市,0.01163
20200131,北京市,北京市,贵州省,黔东南苗族侗族自治州,0.00039
20200131,北京市,北京市,四川省,成都市,0.01160
20200131,四川省,阿坝藏族羌族自治州,北京市,北京市,0.00016
20200131,北京市,北京市,河南省,驻马店市,0.00703
20200131,云南省,玉溪市,北京市,北京市,0.00123
20200131,北京市,北京市,海南省,万宁市,0.00055
20200131,北京市,北京市,河北省,衡水市,0.01157
20200131,新疆维吾尔自治区,阿勒泰地区,北京市,北京市,0.00016
20200131,北京市,北京市,辽宁省,盘锦市,0.00246
20200131,北京市,北京市,黑龙江省,牡丹江市,0.00706
20200131,陕西省,安康市,北京市,北京市,0.00706
20200131,内蒙古自治区,乌海市,北京市,北京市,0.00363
20200131,河南省,平顶山市,北京市,北京市,0.01753
20200131,浙江省,杭州市,北京市,北京市,0.01150
20200131,北京市,北京市,云南省,保山市,0.00039
20200131,西藏自治区,拉萨市,北京市,北京市,0.00123
20200131,北京市,北京市,贵州省,黔西南布依族苗族自治州,0.00010
20200131,山西省,阳泉市,北京市,北京市,0.01746
20200131,北京市,北京市,新疆维吾尔自治区,哈密市,0.00016
20200131,北京市,北京市,山西省,太原市,0.01147
20200131,北京市,北京市,浙江省,温州市,0.00217
20200131,广西壮族自治区,贵港市,北京市,北京市,0.00113
20200131,新疆维吾尔自治区,塔城地区,北京市,北京市,0.00055
20200131,新疆维吾尔自治区,博尔塔拉蒙古自治州,北京市,北京市,0.00016
20200131,北京市,北京市,安徽省,池州市,0.00052
20200131,安徽省,滁州市,北京市,北京市,0.01147
20200131,四川省,绵阳市,北京市,北京市,0.01144
20200131,黑龙江省,鸡西市,北京市,北京市,0.01140
20200131,北京市,北京市,甘肃省,定西市,0.00113
20200131,北京市,北京市,安徽省,滁州市,0.00237
20200131,北京市,北京市,广东省,深圳市,0.01137
20200131,北京市,北京市,内蒙古自治区,乌海市,0.00123
20200131,北京市,北京市,安徽省,芜湖市,0.00249
20200131,陕西省,汉中市,北京市,北京市,0.01134
20200131,新疆维吾尔自治区,石河子市,北京市,北京市,0.00120
20200131,北京市,北京市,广西壮族自治区,崇左市,0.00023
20200131,北京市,北京市,台湾省,台北市,0.00010
20200131,北京市,北京市,广西壮族自治区,贺州市,0.00010
20200131,北京市,北京市,黑龙江省,七台河市,0.00110
20200131,江苏省,扬州市,北京市,北京市,0.01124
20200131,四川省,乐山市,北京市,北京市,0.00376
20200131,江西省,赣州市,北京市,北京市,0.01124
20200131,山东省,淄博市,北京市,北京市,0.01698
20200131,北京市,北京市,四川省,乐山市,0.00052
20200131,北京市,北京市,四川省,泸州市,0.00036
20200131,北京市,北京市,宁夏回族自治区,银川市,0.00366
20200131,安徽省,蚌埠市,北京市,北京市,0.01118
20200131,宁夏回族自治区,固原市,北京市,北京市,0.00110
20200131,北京市,北京市,湖南省,常德市,0.00279
20200131,江苏省,南通市,北京市,北京市,0.01672
20200131,湖北省,随州市,北京市,北京市,0.00016
20200131,北京市,北京市,江西省,抚州市,0.00110
20200131,北京市,北京市,江苏省,淮安市,0.00110
20200131,湖南省,长沙市,北京市,北京市,0.01669
20200131,江西省,鹰潭市,北京市,北京市,0.00126
20200131,北京市,北京市,江西省,九江市,0.00110
20200131,北京市,北京市,重庆市,重庆市,0.01095
20200131,北京市,北京市,辽宁省,葫芦岛市,0.00596
20200131,四川省,达州市,北京市,北京市,0.01089
20200131,新疆维吾尔自治区,乌鲁木齐市,北京市,北京市,0.00872
20200131,北京市,北京市,内蒙古自治区,巴彦淖尔市,0.00110
20200131,贵州省,安顺市,北京市,北京市,0.00107
20200131,北京市,北京市,广西壮族自治区,梧州市,0.00036
20200131,四川省,广安市,北京市,北京市,0.00373
20200131,北京市,北京市,福建省,福州市,0.00233
20200131,北京市,北京市,江苏省,宿迁市,0.00107
20200131,北京市,北京市,湖南省,张家界市,0.00107
20200131,新疆维吾尔自治区,阿克苏地区,北京市,北京市,0.00036
20200131,湖南省,邵阳市,北京市,北京市,0.00849
20200131,山东省,滨州市,北京市,北京市,0.01656
20200131,辽宁省,铁岭市,北京市,北京市,0.01646
20200131,江西省,宜春市,北京市,北京市,0.00726
20200131,江苏省,盐城市,北京市,北京市,0.01639
20200131,北京市,北京市,广西壮族自治区,南宁市,0.00275
20200131,北京市,北京市,云南省,曲靖市,0.00036
20200131,北京市,北京市,广西壮族自治区,钦州市,0.00003
20200131,浙江省,衢州市,北京市,北京市,0.00275
20200131,甘肃省,甘南藏族自治州,北京市,北京市,0.00003
20200131,海南省,万宁市,北京市,北京市,0.00496
20200131,四川省,遂宁市,北京市,北京市,0.00496
20200131,广东省,江门市,北京市,北京市,0.00071
20200131,北京市,北京市,新疆维吾尔自治区,乌鲁木齐市,0.00499
20200131,广东省,珠海市,北京市,北京市,0.00499
20200131,广西壮族自治区,来宾市,北京市,北京市,0.00071
20200131,贵州省,贵阳市,北京市,北京市,0.00499
20200131,广东省,汕尾市,北京市,北京市,0.00071
20200131,内蒙古自治区,呼和浩特市,北京市,北京市,0.03353
20200131,北京市,北京市,内蒙古自治区,通辽市,0.00502
20200131,北京市,北京市,河南省,鹤壁市,0.00071
20200131,北京市,北京市,山东省,济宁市,0.00502
20200131,吉林省,吉林市,北京市,北京市,0.03230
20200131,黑龙江省,齐齐哈尔市,北京市,北京市,0.03221
20200131,北京市,北京市,黑龙江省,双鸭山市,0.00256
20200131,辽宁省,葫芦岛市,北京市,北京市,0.03201
20200131,北京市,北京市,黑龙江省,鸡西市,0.00207
20200131,甘肃省,平凉市,北京市,北京市,0.00816
20200131,北京市,北京市,湖南省,株洲市,0.00256
20200131,北京市,北京市,辽宁省,抚顺市,0.00330
20200131,北京市,北京市,黑龙江省,绥化市,0.00505
20200131,北京市,北京市,河北省,唐山市,0.03133
20200131,辽宁省,锦州市,北京市,北京市,0.03120
20200131,河南省,安阳市,北京市,北京市,0.03081
20200131,湖北省,荆门市,北京市,北京市,0.00006
20200131,北京市,北京市,江苏省,盐城市,0.00227
20200131,山西省,长治市,北京市,北京市,0.03007
20200131,北京市,北京市,河北省,承德市,0.02994
20200131,贵州省,遵义市,北京市,北京市,0.00327
20200131,北京市,北京市,湖北省,仙桃市,0.00006
20200131,北京市,北京市,山西省,阳泉市,0.00240
20200131,四川省,成都市,北京市,北京市,0.02955
20200131,北京市,北京市,山东省,潍坊市,0.00512
20200131,广东省,潮州市,北京市,北京市,0.00068
20200131,北京市,北京市,云南省,临沧市,0.00006
20200131,安徽省,宣城市,北京市,北京市,0.00512
20200131,广东省,佛山市,北京市,北京市,0.00327
20200131,山西省,晋中市,北京市,北京市,0.02861
20200131,北京市,北京市,四川省,宜宾市,0.00068
20200131,广西壮族自治区,贺州市,北京市,北京市,0.00068
20200131,辽宁省,朝阳市,北京市,北京市,0.02838
20200131,四川省,攀枝花市,北京市,北京市,0.00068
20200131,浙江省,绍兴市,北京市,北京市,0.00515
20200131,广东省,惠州市,北京市,北京市,0.00324
20200131,北京市,北京市,黑龙江省,哈尔滨市,0.02790
20200131,北京市,北京市,河南省,洛阳市,0.00515
20200131,北京市,北京市,黑龙江省,大兴安岭地区,0.00068
20200131,北京市,北京市,河北省,邯郸市,0.02777
20200131,吉林省,辽源市,北京市,北京市,0.00820
20200131,北京市,北京市,甘肃省,武威市,0.00068
20200131,北京市,北京市,广东省,惠州市,0.00123
20200131,内蒙古自治区,包头市,北京市,北京市,0.02715
20200131,山西省,忻州市,北京市,北京市,0.02699
20200131,海南省,文昌市,北京市,北京市,0.00324
20200131,北京市,北京市,湖北省,鄂州市,0.00006
20200131,北京市,北京市,四川省,雅安市,0.00065
20200131,黑龙江省,绥化市,北京市,北京市,0.02670
20200131,河南省,洛阳市,北京市,北京市,0.02660
20200131,北京市,北京市,广西壮族自治区,柳州市,0.00081
20200131,北京市,北京市,甘肃省,兰州市,0.00522
20200131,北京市,北京市,青海省,海南藏族自治州,0.00006
20200131,湖南省,怀化市,北京市,北京市,0.00525
20200131,北京市,北京市,河南省,信阳市,0.00820
20200131,北京市,北京市,云南省,大理白族自治州,0.00065
20200131,海南省,三亚市,北京市,北京市,0.02605
20200131,北京市,北京市,安徽省,宿州市,0.00253
20200131,黑龙江省,牡丹江市,北京市,北京市,0.02586
20200131,北京市,北京市,新疆维吾尔自治区,吐鲁番市,0.00023
20200131,河南省,濮阳市,北京市,北京市,0.02556
20200131,北京市,北京市,山东省,枣庄市,0.00152
20200131,安徽省,合肥市,北京市,北京市,0.02540
20200131,北京市,北京市,浙江省,湖州市,0.00065
20200131,陕西省,渭南市,北京市,北京市,0.02511
20200131,北京市,北京市,广东省,河源市,0.00006
20200131,北京市,北京市,山东省,烟台市,0.00528
20200131,北京市,北京市,海南省,三亚市,0.00262
20200131,内蒙古自治区,兴安盟,北京市,北京市,0.00823
20200131,北京市,北京市,湖南省,益阳市,0.00185
20200131,安徽省,芜湖市,北京市,北京市,0.02469
20200131,北京市,北京市,辽宁省,营口市,0.00321
20200131,湖北省,十堰市,北京市,北京市,0.00023
20200131,内蒙古自治区,通辽市,北京市,北京市,0.02446
20200131,北京市,北京市,河北省,石家庄市,0.02446
